 5094 -88966826.000000 -42240021.000000
 5095 -88965771.000000 -42239306.000000
 5096 -88965958.000000 -42319333.000000
 5097 -88965862.000000 -42318996.000000
 5098 -88965685.000000 -42318723.000000
 5099 -88965262.000000 -42320418.000000
 5100 -88965172.000000 -42318446.000000
 5101 -88964682.000000 -42271184.000000
 5102 -88964700.000000 -42320441.000000
 5103 -88964591.000000 -42318422.000000
 5104 -88963940.000000 -42318738.000000
 5105 -88963792.000000 -42319057.000000
 5106 -88963776.000000 -42319345.000000
 5107 -88963159.000000 -42273769.000000
 5108 -88962225.000000 -42273846.000000
 5109 -89008334.000000 -42217917.000000
 5110 -89008211.000000 -42218455.000000
 5111 -88960734.000000 -42247513.000000
 5112 -88960713.000000 -42248762.000000
 5113 -88960398.000000 -42247502.000000
 5114 -88960307.000000 -42248767.000000
 5115 -88959921.000000 -42271748.000000
 5116 -88959656.000000 -42248301.000000
 5117 -88959652.000000 -42247937.000000
 5118 -88952906.000000 -42534119.000000
 5126 -88946657.000000 -42530564.000000
 5127 -88945293.000000 -42535633.000000
 5132 -88940597.000000 -42274701.000000
 5133 -88940035.000000 -42304716.000000
 5134 -88940178.000000 -42319571.000000
 5136 -88934069.000000 -42274806.000000
 5137 -88930571.000000 -42255770.000000
 5140 -88915252.000000 -42428469.000000
 5141 -88900664.000000 -42233170.000000
 5142 -88900584.000000 -42233733.000000
 5143 -88898961.000000 -42370556.000000
 5144 -88898370.000000 -42305417.000000
 5145 -88876837.000000 -41763684.000000
 5146 -88880658.000000 -42238621.000000
 5147 -88875442.000000 -41693256.000000
 5148 -88878008.000000 -42004709.000000
 5149 -88877071.000000 -41933446.000000
 5150 -88874365.000000 -42037111.000000
 5151 -88873826.000000 -42301738.000000
 5152 -88870406.000000 -42153146.000000
 5153 -88862739.000000 -41933164.000000
 5154 -88860419.000000 -42275981.000000
 5155 -88860310.000000 -42271783.000000
 5156 -88859834.000000 -42253619.000000
 5157 -88859445.000000 -42238819.000000
 5158 -88860734.000000 -42661504.000000
 5159 -88847562.000000 -41764990.000000
 5160 -88851379.000000 -42276121.000000
 5161 -88851176.000000 -42298335.000000
 5162 -88851110.000000 -42305635.000000
 5163 -88847171.000000 -41848746.000000
 5164 -88847256.000000 -41923072.000000
 5165 -88850506.000000 -42370916.000000
 5167 -88851895.000000 -42560941.000000
 5168 -88849970.000000 -42429131.000000
 5169 -88849800.000000 -42447640.000000
 5170 -88849563.000000 -42472985.000000
 5171 -88848613.000000 -42552784.000000
 5172 -88848548.000000 -42558366.000000
 5173 -88846161.000000 -42561880.000000
 5176 -88841238.000000 -42100747.000000
 5177 -88840795.000000 -42146423.000000
 5178 -88833819.000000 -41376625.000000
 5179 -88833605.000000 -41375797.000000
 5180 -88837592.000000 -42258420.000000
 5181 -88829163.000000 -41697080.000000
 5182 -88827873.000000 -41660187.000000
 5183 -88821803.000000 -42249122.000000
 5184 -88821881.000000 -42273583.000000
 5185 -88821893.000000 -42276577.000000
 5186 -88821357.000000 -42239169.000000
 5187 -88821793.000000 -42370647.000000
 5188 -88821015.000000 -42310223.000000
 5189 -88819273.000000 -42235648.000000
 5190 -88820617.000000 -42428184.000000
 5191 -88814475.000000 -42235943.000000
 5192 -88812152.000000 -41932157.000000
 5193 -88812214.000000 -41950719.000000
 5194 -88809293.000000 -42234318.000000
 5195 -88807243.000000 -42232727.000000
 5197 -88803738.000000 -42430543.000000
 5198 -88804091.000000 -42477738.000000
 5200 -88800554.000000 -42200876.000000
 5203 -88775530.000000 -41376145.000000
 5204 -88774686.000000 -41377372.000000
 5205 -88785725.000000 -42243195.000000
 5208 -88782435.000000 -41999489.000000
 5209 -88782541.000000 -42017134.000000
 5210 -88783047.000000 -42100460.000000
 5211 -88783849.000000 -42239086.000000
 5212 -88782896.000000 -42133248.000000
 5213 -88782519.000000 -42311810.000000
 5214 -88778859.000000 -41902279.000000
 5215 -88778858.000000 -41902683.000000
 5216 -88777849.000000 -41902305.000000
 5217 -88777837.000000 -41902728.000000
 5218 -88775941.000000 -41951045.000000
 5219 -88774831.000000 -41904133.000000
 5220 -88773810.000000 -41768255.000000
 5222 -88774339.000000 -41849219.000000
 5223 -88774654.000000 -41907263.000000
 5224 -88775966.000000 -42167769.000000
 5225 -88773833.000000 -41921909.000000
 5226 -88773189.000000 -41902032.000000
 5227 -88773302.000000 -41931354.000000
 5228 -88776460.000000 -42535439.000000
 5229 -88772022.000000 -41902248.000000
 5230 -88777691.000000 -42805721.000000
 5231 -88776548.000000 -42653198.000000
 5232 -88775999.000000 -42580393.000000
 5233 -88776000.000000 -42581018.000000
 5234 -88775895.000000 -42575097.000000
 5235 -88777089.000000 -42827238.000000
 5236 -88769635.000000 -42159012.000000
 5237 -88767178.000000 -41907225.000000
 5238 -88768329.000000 -42129929.000000
 5239 -88765940.000000 -41931218.000000
 5240 -88766050.000000 -41952340.000000
 5241 -88759322.000000 -41921890.000000
 5242 -88758178.000000 -42100330.000000
 5243 -88758362.000000 -42127771.000000
 5244 -88754043.000000 -41769123.000000
 5245 -88754179.000000 -41930976.000000
 5246 -88752665.000000 -41703298.000000
 5247 -88751752.000000 -41659493.000000
 5250 -88752256.000000 -41849351.000000
 5251 -88751288.000000 -41892863.000000
 5252 -88750970.000000 -41907137.000000
 5253 -88750639.000000 -41921878.000000
 5254 -88750469.000000 -41929549.000000
 5255 -88749621.000000 -41952220.000000
 5256 -88749894.000000 -42185704.000000
 5257 -88749950.000000 -42194210.000000
 5258 -88749405.000000 -42167320.000000
 5259 -88745395.000000 -41971889.000000
 5260 -88746106.000000 -42397013.000000
 5261 -88746359.000000 -42491955.000000
 5262 -88746455.000000 -42506498.000000
 5263 -88743960.000000 -42351744.000000
 5264 -88745937.000000 -42823252.000000
 5265 -88739955.000000 -41997191.000000
 5266 -88739832.000000 -42002645.000000
 5267 -88741512.000000 -42430781.000000
 5268 -88742389.000000 -42653331.000000
 5269 -88738425.000000 -42122903.000000
 5270 -88741368.000000 -42619483.000000
 5271 -88726681.000000 -42250273.000000
 5272 -88724370.000000 -41892862.000000
 5273 -88724332.000000 -41902143.000000
 5274 -88724100.000000 -41897374.000000
 5275 -88724120.000000 -41907141.000000
 5276 -88727777.000000 -42506808.000000
 5277 -88727682.000000 -42529361.000000
 5278 -88723454.000000 -41922698.000000
 5279 -88727421.000000 -42592921.000000
 5280 -88722766.000000 -41897793.000000
 5281 -88725217.000000 -42312020.000000
 5282 -88726342.000000 -42492575.000000
 5283 -88722487.000000 -41901400.000000
 5284 -88721969.000000 -41898433.000000
 5285 -88721874.000000 -41899015.000000
 5286 -88721276.000000 -41900471.000000
 5287 -88725230.000000 -42610100.000000
 5288 -88720818.000000 -41899367.000000
 5289 -88720687.000000 -41996157.000000
 5291 -88719534.000000 -41966126.000000
 5293 -88722256.000000 -42431397.000000
 5294 -88722176.000000 -42607567.000000
 5295 -88721670.000000 -42609764.000000
 5296 -88721242.000000 -42609098.000000
 5297 -88715182.000000 -41733041.000000
 5298 -88715098.000000 -41747263.000000
 5299 -88714933.000000 -41769523.000000
 5300 -88714414.000000 -41805750.000000
 5301 -88715950.000000 -42185822.000000
 5302 -88711734.000000 -41995663.000000
 5303 -88710014.000000 -42006528.000000
 5304 -88709117.000000 -41980474.000000
 5305 -88709219.000000 -42045891.000000
 5306 -88708591.000000 -41965918.000000
 5307 -88705862.000000 -41965937.000000
 5308 -88709383.000000 -42599545.000000
 5309 -88705128.000000 -42038769.000000
 5310 -88705993.000000 -42186678.000000
 5311 -88707437.000000 -42430897.000000
 5312 -88705686.000000 -42197107.000000
 5313 -88705750.000000 -42208083.000000
 5314 -88705813.000000 -42218785.000000
 5315 -88704261.000000 -42016269.000000
 5316 -88704312.000000 -42025051.000000
 5317 -88705786.000000 -42276960.000000
 5318 -88706518.000000 -42400990.000000
 5320 -88705001.000000 -42206165.000000
 5321 -88705004.000000 -42206713.000000
 5322 -88705273.000000 -42252540.000000
 5323 -88705630.000000 -42313183.000000
 5324 -88705715.000000 -42327726.000000
 5325 -88705801.000000 -42342270.000000
 5326 -88706057.000000 -42385625.000000
 5327 -88705587.000000 -42368614.000000
 5328 -88699094.000000 -41820619.000000
 5329 -88698645.000000 -41806075.000000
 5330 -88698893.000000 -41849709.000000
 5331 -88697737.000000 -42098068.000000
 5332 -88698750.000000 -42465775.000000
 5333 -88698793.000000 -42473183.000000
 5334 -88698909.000000 -42493214.000000
 5335 -88695716.000000 -42131553.000000
 5336 -88695759.000000 -42138962.000000
 5337 -88695840.000000 -42153232.000000
 5338 -88696009.000000 -42182868.000000
 5339 -88697786.000000 -42507300.000000
 5340 -88695267.000000 -42117285.000000
 5341 -88691699.000000 -42007253.000000
 5342 -88692205.000000 -42097262.000000
 5343 -88688983.000000 -41849740.000000
 5344 -88689536.000000 -41949356.000000
 5345 -88688776.000000 -41878556.000000
 5346 -88688815.000000 -41885691.000000
 5347 -88688972.000000 -41913957.000000
 5348 -88689079.000000 -41933167.000000
 5349 -88691210.000000 -42312955.000000
 5350 -88691547.000000 -42372500.000000
 5351 -88691622.000000 -42385671.000000
 5352 -88689108.000000 -42004517.000000
 5353 -88688526.000000 -41966072.000000
 5354 -88687179.000000 -41988332.000000
 5355 -88689032.000000 -42451262.000000
 5356 -88688744.000000 -42465806.000000
 5357 -88686417.000000 -42182898.000000
 5358 -88686619.000000 -42219120.000000
 5359 -88686120.000000 -42195797.000000
 5360 -88686431.000000 -42251776.000000
 5361 -88686591.000000 -42280314.000000
 5362 -88684603.000000 -41988066.000000
 5363 -88685819.000000 -42208146.000000
 5364 -88686324.000000 -42298700.000000
 5365 -88686404.000000 -42312969.000000
 5366 -88686486.000000 -42327787.000000
 5367 -88684203.000000 -42049263.000000
 5368 -88684388.000000 -42082742.000000
 5369 -88684419.000000 -42088505.000000
 5370 -88683163.000000 -41993833.000000
 5371 -88683560.000000 -42066279.000000
 5372 -88682085.000000 -41998501.000000
 5373 -88681880.000000 -42095647.000000
 5374 -88679548.000000 -41733409.000000
 5375 -88679625.000000 -41747680.000000
 5376 -88681004.000000 -42002621.000000
 5377 -88681195.000000 -42037747.000000
 5378 -88679376.000000 -41769635.000000
 5379 -88679573.000000 -41806134.000000
 5380 -88679167.000000 -41799000.000000
 5381 -88678816.000000 -42006195.000000
 5382 -88677801.000000 -42022664.000000
 5383 -88675230.000000 -41634695.000000
 5384 -88676633.000000 -42010867.000000
 5385 -88678891.000000 -42493825.000000
 5386 -88678246.000000 -42443886.000000
 5387 -88678367.000000 -42465838.000000
 5388 -88678898.000000 -42616151.000000
 5389 -88677717.000000 -42414801.000000
 5390 -88677757.000000 -42422210.000000
 5391 -88678207.000000 -42507616.000000
 5392 -88678175.000000 -42530866.000000
 5393 -88678468.000000 -42614962.000000
 5394 -88678466.000000 -42617272.000000
 5395 -88678188.000000 -42580375.000000
 5396 -88676502.000000 -42327818.000000
 5397 -88676580.000000 -42342087.000000
 5398 -88670632.000000 -41849796.000000
 5399 -88669446.000000 -41657908.000000
 5400 -88673837.000000 -42619226.000000
 5401 -88670235.000000 -42053421.000000
 5402 -88670303.000000 -42066319.000000
 5404 -88668731.000000 -42465866.000000
 5405 -88666706.000000 -42153046.000000
 5406 -88666787.000000 -42168413.000000
 5407 -88666863.000000 -42182957.000000
 5408 -88668244.000000 -42443916.000000
 5409 -88668473.000000 -42507771.000000
 5410 -88666225.000000 -42131643.000000
 5411 -88666262.000000 -42138777.000000
 5412 -88667104.000000 -42298758.000000
 5413 -88667723.000000 -42415654.000000
 5414 -88664243.000000 -41820724.000000
 5415 -88666809.000000 -42313028.000000
 5416 -88666886.000000 -42327572.000000
 5417 -88666963.000000 -42342115.000000
 5418 -88667335.000000 -42412362.000000
 5419 -88666670.000000 -42356659.000000
 5420 -88666809.000000 -42383002.000000
 5421 -88666822.000000 -42385472.000000
 5422 -88666253.000000 -42417853.000000
 5423 -88666658.000000 -42494136.000000
 5424 -88663420.000000 -42017217.000000
 5425 -88664794.000000 -42281202.000000
 5426 -88663897.000000 -42251020.000000
 5427 -88659990.000000 -41850101.000000
 5428 -88661359.000000 -42117387.000000
 5429 -88661433.000000 -42131656.000000
 5430 -88659769.000000 -41878917.000000
 5431 -88659559.000000 -41909653.000000
 5432 -88659939.000000 -41984296.000000
 5433 -88662011.000000 -42385486.000000
 5434 -88658630.000000 -41799060.000000
 5435 -88659204.000000 -41984298.000000
 5436 -88656237.000000 -41710891.000000
 5437 -88656457.000000 -41950277.000000
 5438 -88657381.000000 -42204663.000000
 5439 -88658725.000000 -42465895.000000
 5440 -88657085.000000 -42218933.000000
 5441 -88657494.000000 -42298786.000000
 5442 -88658129.000000 -42422267.000000
 5443 -88659003.000000 -42632882.000000
 5444 -88657196.000000 -42312781.000000
 5445 -88657272.000000 -42327599.000000
 5446 -88657346.000000 -42342143.000000
 5447 -88654166.000000 -41933269.000000
 5448 -88655189.000000 -42281779.000000
 5449 -88652244.000000 -41768341.000000
 5450 -88650606.000000 -41733493.000000
 5451 -88650679.000000 -41748312.000000
 5452 -88652751.000000 -42237880.000000
 5453 -88652814.000000 -42250502.000000
 5454 -88651353.000000 -42032619.000000
 5456 -88649916.000000 -42039758.000000
 5457 -88649235.000000 -42562565.000000
 5458 -88647237.000000 -42168468.000000
 5459 -88647309.000000 -42183012.000000
 5460 -88648719.000000 -42465923.000000
 5461 -88646437.000000 -42080931.000000
 5462 -88646508.000000 -42095475.000000
 5463 -88646616.000000 -42117428.000000
 5464 -88646652.000000 -42124563.000000
 5465 -88646687.000000 -42131698.000000
 5466 -88646722.000000 -42138832.000000
 5467 -88646786.000000 -42151730.000000
 5468 -88646792.000000 -42153102.000000
 5469 -88646962.000000 -42187403.000000
 5470 -88646964.000000 -42187952.000000
 5471 -88645225.000000 -41908321.000000
 5472 -88646055.000000 -42153104.000000
 5473 -88644444.000000 -42049927.000000
 5474 -88646973.000000 -42627425.000000
 5475 -88645998.000000 -42440411.000000
 5476 -88646778.000000 -42632962.000000
 5477 -88642202.000000 -41711539.000000
 5478 -88644882.000000 -42439591.000000
 5479 -88641029.000000 -41799383.000000
 5480 -88640765.000000 -41821064.000000
 5481 -88640538.000000 -41850155.000000
 5482 -88643315.000000 -42422308.000000
 5483 -88639178.000000 -41640620.000000
 5484 -88640308.000000 -41878970.000000
 5485 -88642908.000000 -42414900.000000
 5486 -88640079.000000 -41907786.000000
 5487 -88640841.000000 -42066402.000000
 5488 -88642502.000000 -42407492.000000
 5489 -88637102.000000 -41645618.000000
 5490 -88639723.000000 -42445093.000000
 5491 -88639154.000000 -42480492.000000
 5492 -88636858.000000 -42080682.000000
 5493 -88637347.000000 -42183039.000000
 5494 -88638851.000000 -42494488.000000
 5495 -88638562.000000 -42508244.000000
 5496 -88636422.000000 -42066413.000000
 5497 -88638231.000000 -42443176.000000
 5498 -88637443.000000 -42356741.000000
 5499 -88637212.000000 -42385554.000000
 5500 -88631355.000000 -41769495.000000
 5501 -88632964.000000 -42192380.000000
 5502 -88632563.000000 -42185521.000000
 5503 -88632625.000000 -42198693.000000
 5504 -88629374.000000 -41976147.000000
 5505 -88629019.000000 -41978892.000000
 5506 -88627466.000000 -41645761.000000
 5507 -88629169.000000 -42248919.000000
 5508 -88628688.000000 -42225047.000000
 5509 -88626193.000000 -41762922.000000
 5510 -88627687.000000 -42168520.000000
 5511 -88627724.000000 -42176478.000000
 5512 -88626980.000000 -42095252.000000
 5513 -88627116.000000 -42124615.000000
 5514 -88627181.000000 -42138884.000000
 5515 -88627305.000000 -42165502.000000
 5516 -88627923.000000 -42298591.000000
 5517 -88628501.000000 -42422347.000000
 5518 -88626329.000000 -42033783.000000
 5519 -88626348.000000 -42037900.000000
 5520 -88626362.000000 -42040918.000000
 5521 -88626478.000000 -42066165.000000
 5522 -88627620.000000 -42312861.000000
 5523 -88627116.000000 -42284049.000000
 5526 -88623499.000000 -41978083.000000
 5527 -88621850.000000 -41643465.000000
 5528 -88621767.000000 -41646138.000000
 5529 -88621824.000000 -41769520.000000
 5530 -88621860.000000 -41777478.000000
 5531 -88621592.000000 -41799434.000000
 5532 -88621322.000000 -41821115.000000
 5533 -88622427.000000 -42066175.000000
 5534 -88621699.000000 -41986594.000000
 5535 -88622124.000000 -42080720.000000
 5536 -88620669.000000 -42003062.000000
 5537 -88622542.000000 -42414953.000000
 5538 -88623042.000000 -42627691.000000
 5540 -88617596.000000 -42138908.000000
 5541 -88617659.000000 -42153178.000000
 5542 -88617760.000000 -42175680.000000
 5543 -88617792.000000 -42182814.000000
 5544 -88617827.000000 -42190498.000000
 5545 -88617865.000000 -42199005.000000
 5546 -88617949.000000 -42217665.000000
 5547 -88618706.000000 -42385601.000000
 5548 -88618839.000000 -42414962.000000
 5549 -88618851.000000 -42417706.000000
 5550 -88618435.000000 -42407555.000000
 5553 -88617638.000000 -42312886.000000
 5554 -88617743.000000 -42336211.000000
 5555 -88617770.000000 -42342248.000000
 5556 -88617834.000000 -42356517.000000
 5557 -88617900.000000 -42371060.000000
 5560 -88617646.000000 -42396855.000000
 5562 -88618117.000000 -42628299.000000
 5564 -88616889.000000 -42393015.000000
 5565 -88612659.000000 -41644972.000000
 5567 -88612934.000000 -41748136.000000
 5569 -88611773.000000 -41733868.000000
 5570 -88612943.000000 -42003081.000000
 5571 -88615588.000000 -42627652.000000
 5572 -88614314.000000 -42396863.000000
 5573 -88615208.000000 -42628355.000000
 5575 -88613950.000000 -42398236.000000
 5576 -88614025.000000 -42414974.000000
 5577 -88614057.000000 -42422109.000000
 5578 -88614076.000000 -42426499.000000
 5580 -88613620.000000 -42407292.000000
 5581 -88611812.000000 -42081020.000000
 5582 -88609905.000000 -41665795.000000
 5583 -88610988.000000 -41976467.000000
 5584 -88611167.000000 -42017630.000000
 5585 -88611214.000000 -42028333.000000
 5586 -88611464.000000 -42085686.000000
 5588 -88611723.000000 -42396869.000000
 5592 -88609115.000000 -42138655.000000
 5593 -88608410.000000 -42231409.000000
 5594 -88608483.000000 -42248148.000000
 5595 -88608146.000000 -42255558.000000
 5596 -88608245.000000 -42278333.000000
 5597 -88608333.000000 -42298640.000000
 5598 -88608395.000000 -42312909.000000
 5599 -88608451.000000 -42325806.000000
 5600 -88605825.000000 -41800295.000000
 5601 -88606908.000000 -42054139.000000
 5602 -88608153.000000 -42342271.000000
 5603 -88608215.000000 -42356540.000000
 5604 -88608502.000000 -42422122.000000
 5605 -88608521.000000 -42426513.000000
 5606 -88608562.000000 -42435842.000000
 5607 -88607116.000000 -42444078.000000
 5608 -88603626.000000 -41713304.000000
 5609 -88602616.000000 -41646618.000000
 5610 -88602216.000000 -41638386.000000
 5611 -88602248.000000 -41734165.000000
 5612 -88602308.000000 -41748435.000000
 5613 -88602387.000000 -41767371.000000
 5614 -88602432.000000 -41778074.000000
 5615 -88601770.000000 -41623608.000000
 5616 -88602007.000000 -41764079.000000
 5617 -88602246.000000 -41821435.000000
 5618 -88603524.000000 -42124398.000000
 5619 -88601180.000000 -41609256.000000
 5620 -88602001.000000 -41850526.000000
 5621 -88602062.000000 -41865070.000000
 5622 -88602993.000000 -42086255.000000
 5623 -88603004.000000 -42088725.000000
 5624 -88603094.000000 -42110129.000000
 5625 -88601424.000000 -41800306.000000
 5626 -88601756.000000 -41879616.000000
 5627 -88601469.000000 -41898827.000000
 5629 -88601143.000000 -41908707.000000
 5630 -88601189.000000 -41919827.000000
 5631 -88601268.000000 -41926440.000000
 5632 -88601264.000000 -41937796.000000
 5633 -88601325.000000 -41952340.000000
 5634 -88601339.000000 -41970499.000000
 5635 -88601326.000000 -41974423.000000
 5636 -88601179.000000 -41978090.000000
 5637 -88601699.000000 -42041253.000000
 5638 -88601171.000000 -42003384.000000
 5639 -88601233.000000 -42017928.000000
 5640 -88601276.000000 -42028356.000000
 5641 -88601386.000000 -42054426.000000
 5642 -88603102.000000 -42458356.000000
 5643 -88599014.000000 -41564293.000000
 5644 -88600105.000000 -41835985.000000
 5645 -88601006.000000 -42226761.000000
 5646 -88601085.000000 -42245421.000000
 5648 -88595950.000000 -41486215.000000
 5649 -88598607.000000 -42182860.000000
 5650 -88598637.000000 -42189995.000000
 5651 -88598654.000000 -42194111.000000
 5652 -88598740.000000 -42214692.000000
 5653 -88595322.000000 -41464260.000000
 5654 -88599489.000000 -42480317.000000
 5655 -88595186.000000 -41528350.000000
 5656 -88599179.000000 -42494586.000000
 5657 -88599239.000000 -42508855.000000
 5658 -88599333.000000 -42530807.000000
 5660 -88598525.000000 -42423210.000000
 5661 -88596010.000000 -41821450.000000
 5662 -88595235.000000 -42080785.000000
 5663 -88595790.000000 -42243057.000000
 5664 -88596232.000000 -42255124.000000
 5665 -88592727.000000 -41552781.000000
 5666 -88593811.000000 -42182871.000000
 5667 -88591746.000000 -41764651.000000
 5668 -88591181.000000 -41714980.000000
 5669 -88592984.000000 -42066424.000000
 5670 -88592648.000000 -42078870.000000
 5671 -88593930.000000 -42443958.000000
 5672 -88590341.000000 -41780023.000000
 5673 -88590882.000000 -41968111.000000
 5674 -88590504.000000 -41912299.000000
 5675 -88590461.000000 -41920965.000000
 5676 -88590627.000000 -41981295.000000
 5677 -88592427.000000 -42385664.000000
 5678 -88589559.000000 -41767675.000000
 5679 -88589180.000000 -41764657.000000
 5680 -88587318.000000 -41664217.000000
 5681 -88588217.000000 -42076135.000000
 5682 -88588464.000000 -42137605.000000
 5683 -88588580.000000 -42166693.000000
 5684 -88588583.000000 -42167241.000000
 5685 -88589016.000000 -42274811.000000
 5686 -88588184.000000 -42110034.000000
 5687 -88588855.000000 -42255114.000000
 5688 -88588713.000000 -42291276.000000
 5689 -88588742.000000 -42298410.000000
 5690 -88588801.000000 -42312954.000000
 5691 -88588875.000000 -42331339.000000
 5692 -88588919.000000 -42342041.000000
 5693 -88588976.000000 -42356310.000000
 5694 -88586880.000000 -42017686.000000
 5695 -88584698.000000 -41649128.000000
 5696 -88585599.000000 -41879652.000000
 5697 -88584290.000000 -41638426.000000
 5698 -88584318.000000 -41645561.000000
 5699 -88585289.000000 -41894198.000000
 5700 -88583531.000000 -41536609.000000
 5701 -88583537.000000 -41538256.000000
 5702 -88583868.000000 -41623882.000000
 5703 -88583197.000000 -41734208.000000
 5704 -88583279.000000 -41755339.000000
 5705 -88582761.000000 -41716096.000000
 5706 -88583880.000000 -42003423.000000
 5707 -88585110.000000 -42407084.000000
 5708 -88584853.000000 -42530839.000000
 5709 -88582096.000000 -42017697.000000
 5710 -88581672.000000 -42003428.000000
 5711 -88581701.000000 -42010837.000000
 5712 -88579273.000000 -41569552.000000
 5713 -88578775.000000 -41534424.000000
 5714 -88578008.000000 -41427939.000000
 5715 -88578063.000000 -41442485.000000
 5716 -88578195.000000 -41574494.000000
 5717 -88576751.000000 -41384029.000000
 5718 -88578014.000000 -41719948.000000
 5719 -88578997.000000 -41952492.000000
 5720 -88576333.000000 -41369758.000000
 5721 -88578385.000000 -42088231.000000
 5722 -88579841.000000 -42385417.000000
 5723 -88579898.000000 -42399961.000000
 5724 -88579941.000000 -42410937.000000
 5725 -88578513.000000 -42069644.000000
 5726 -88579438.000000 -42376912.000000
 5727 -88579586.000000 -42414779.000000
 5728 -88576539.000000 -41717207.000000
 5729 -88576669.000000 -41751786.000000
 5730 -88577793.000000 -42047069.000000
 5731 -88578350.000000 -42066525.000000
 5732 -88575904.000000 -41645854.000000
 5733 -88576145.000000 -41807223.000000
 5734 -88576200.000000 -41821768.000000
 5735 -88575247.000000 -41665890.000000
 5736 -88576115.000000 -41961192.000000
